"","eventID","eventID.temp","eventIDnew","response.eventID","event.start.ts","event.end.ts","event.dur","event.Q.tot.m3","event.baseflow.tot.m3","event.quickflow.tot.m3","rain.start.ts","rain.eventn","rain.mean","rain.peak.mm.h","rain.peak.ts","rain.tot.mm","rain.dur","init.rain.mean","init.rain.peak.mm.h","init.rain.peak.ts","init.rain.centroid.ts","init.rain.tot.mm","init.rain.dur","Q.response.start.ts","Q.response.end.ts","Q.response.dur","Q.response.tot.m3","Q.response.base.m3","Q.response.quick.m3","Q.nopeaks","Q.peak.m3.s","Q.peak.ts","Q.peak.rank","Q.QXX","lag.start.dur","lag.peak.dur","lag.peakinit.dur","rlimb.dur","flimb.dur","rlimb.rain","interevent.dur","interevent.rainfall.tot.mm","interevent.Q.median","anti.rain.mm3h","anti.rain.mm6h","anti.rain.mm12h","anti.rain.mm24h","anti.rain.mm5d","anti.rain.mm30d","Q.dur","quickflow.start.ts","quickflow.end.ts","quickflow.dur","check.outlier1","check.outlier2","check.outlier3","check.manual"
"240",207,240,207,NA,2018-12-17 00:45:00,2018-12-17 14:30:00,49500s (~13.75 hours),16277.1944112,15575.651514618,701.542896581956,2018-12-17 00:45:00,1,0.0109245566964286,0.512111649,2018-12-17 01:00:00,0.15294379375,4500s (~1.25 hours),0.265346706,0.512111649,2018-12-17 01:00:00,2018-12-17 00:45:00,0.132673353,900s (~15 minutes),2018-12-17 10:15:00,2018-12-17 14:30:00,15300s (~4.25 hours),5243.8953636,4962.70976983713,281.185593762869,1,0.335273396,2018-12-17 12:30:00,0.88,"Q15",34200,41400,41400,8100s (~2.25 hours),7200s (~2 hours),0.14309001975,4500s (~1.25 hours),0,0.3237536165,0.00464544075,0.02097247975,1.24175742175,3.35175694425,31.01449607375,155.00430039475,49500,1545007500,1545057000,49500,NA,FALSE,FALSE,FALSE
"241",208,241,208,NA,2018-12-17 12:30:00,2018-12-17 16:30:00,14400s (~4 hours),4930.5234888,4666.01623446857,264.507254331426,2018-12-17 12:30:00,0,0.00339483876470588,0.037163526,2018-12-17 14:15:00,0.01442806475,2700s (~45 minutes),0,0,NA,NA,0,0s,2018-12-17 15:15:00,2018-12-17 16:30:00,4500s (~1.25 hours),1741.3186302,1642.26756580326,99.0510643967411,0,0.333252107,2018-12-17 16:00:00,0.879,"Q15",9900,6300,NA,2700s (~45 minutes),1800s (~30 minutes),0.01442806475,9000s (~2.5 hours),0.009853774,0.323772902,0,0.01041666675,0.14309001975,1.390337221,31.07080425275,155.14274497375,14400,1545049800,1545064200,14400,TRUE,FALSE,TRUE,FALSE
"242",209,242,209,NA,2018-12-18 03:00:00,2018-12-19 15:30:00,131400s (~1.52 days),49016.3109318,40632.224619482,8384.08631231796,2018-12-18 03:00:00,5,0.481086254687075,3.681548496,2018-12-18 14:30:00,17.67991985975,64800s (~18 hours),1.1472255692963,3.681548496,2018-12-18 14:30:00,2018-12-18 09:45:00,15.4875451855,47700s (~13.25 hours),2018-12-18 08:00:00,2018-12-19 15:30:00,113400s (~1.31 days),43757.0938602,35396.720576688,8360.37328351197,4,0.559283648,2018-12-18 15:15:00,0.896,"Q15",18000,2700,2700,26100s (~7.25 hours),87300s (~1.01 days),15.09233958775,36000s (~10 hours),0,0.299754983,0.00520833325,0.00520833325,0.009782624,0.03005306475,30.3854135255,155.16238137175,131400,1545102000,1545233400,131400,NA,FALSE,FALSE,FALSE
"243",210,243,210,NA,2018-12-19 20:15:00,2018-12-20 00:15:00,14400s (~4 hours),5005.5332832,4695.37677956819,310.156503631815,2018-12-19 20:15:00,2,0.179401124705882,1.520251503,2018-12-19 20:30:00,0.76245478,6300s (~1.75 hours),0.987236887333333,1.520251503,2018-12-19 20:30:00,2018-12-19 20:30:00,0.7404276655,1800s (~30 minutes),2018-12-19 21:00:00,2018-12-20 00:15:00,11700s (~3.25 hours),4131.4119165,3862.85091238288,268.561004117124,0,0.336140771,2018-12-19 23:45:00,0.88,"Q15",2700,11700,11700,9900s (~2.75 hours),1800s (~30 minutes),0.74591744525,15300s (~4.25 hours),0.3200310505,0.324631203,0.33678183575,0.58073548475,1.06954562175,2.5384473915,40.3864285295,173.1831656155,14400,1545250500,1545264900,14400,NA,FALSE,TRUE,FALSE
"244",211,244,211,NA,2018-12-19 23:45:00,2018-12-20 07:00:00,26100s (~7.25 hours),8761.9129218,8172.09577833614,589.817143463864,2018-12-19 23:45:00,2,0.134214567933333,1.203273575,2018-12-20 04:15:00,1.0066092595,9900s (~2.75 hours),0.180843045,0.708902518,2018-12-20 02:15:00,2018-12-20 01:45:00,0.49731837375,9000s (~2.5 hours),2018-12-20 03:30:00,2018-12-20 07:00:00,12600s (~3.5 hours),4439.4205941,4065.05377824509,374.366815854914,1,0.339907012,2018-12-20 04:15:00,0.881,"Q15",13500,0,7200,2700s (~45 minutes),9900s (~2.75 hours),1.00428653925,3600s (~1 hours),0.01942294775,0.331810563,0.33981290275,0.78695006875,1.789139954,2.4192802895,40.992002421,173.903041394,26100,1545263100,1545289200,26100,NA,FALSE,FALSE,FALSE
"247",212,247,212,NA,2018-12-20 17:00:00,2018-12-21 13:30:00,73800s (~20.5 hours),25074.4076577,21019.0638752934,4055.34378240659,2018-12-20 17:00:00,1,0.167684247578313,2.286569198,2018-12-21 00:15:00,3.47944813725,34200s (~9.5 hours),0.347219852975,2.286569198,2018-12-21 00:15:00,2018-12-21 00:00:00,3.47219852975,35100s (~9.75 hours),2018-12-20 18:15:00,2018-12-21 13:30:00,69300s (~19.25 hours),23697.2775339,19692.4523272251,4004.82520667487,3,0.444271704,2018-12-21 01:45:00,0.891,"Q15",4500,5400,5400,27000s (~7.5 hours),42300s (~11.75 hours),3.32488681625,34200s (~9.5 hours),0.170325468,0.304230342,0.00260416675,0.04983176225,0.17292963475,2.242601777,23.75660915175,175.07969467525,73800,1545325200,1545399000,73800,NA,FALSE,FALSE,FALSE
"248",213,248,213,NA,2018-12-22 01:15:00,2018-12-22 12:15:00,39600s (~11 hours),11162.5592355,10683.838011107,478.721224393001,2018-12-22 01:15:00,1,0.00516132055555556,0.090372652,2018-12-22 01:15:00,0.05806485625,3600s (~1 hours),0.0516132073333333,0.090372652,2018-12-22 01:15:00,2018-12-22 01:15:00,0.0387099055,1800s (~30 minutes),2018-12-22 09:15:00,2018-12-22 12:15:00,10800s (~3 hours),3338.7954912,3060.20265511979,278.592836080208,1,0.295024047,2018-12-22 11:30:00,0.872,"Q15",28800,36900,36900,8100s (~2.25 hours),2700s (~45 minutes),0.05806485625,40500s (~11.25 hours),0.1451992865,0.2751884035,0.02287460925,0.11880818025,0.1677924495,0.7094622665,23.59200278825,178.0959568895,39600,1545441300,1545480900,39600,NA,FALSE,FALSE,FALSE
"249",214,249,214,NA,2018-12-22 11:15:00,2018-12-23 15:30:00,101700s (~1.18 days),30450.8428893,25553.9276400233,4896.91524927668,2018-12-22 11:15:00,2,0.234270810245614,2.692844311,2018-12-23 03:30:00,6.676718092,36000s (~10 hours),0.738572974444444,2.692844311,2018-12-23 03:30:00,2018-12-23 00:45:00,6.64715677,31500s (~8.75 hours),2018-12-22 20:15:00,2018-12-23 15:30:00,69300s (~19.25 hours),21826.5997032,17186.3975248582,4640.20217834177,1,0.431620302,2018-12-23 04:30:00,0.89,"Q15",32400,3600,3600,29700s (~8.25 hours),39600s (~11 hours),6.61302115725,5400s (~1.5 hours),0,0.289766533,0,0,0.0583463025,0.20326414275,23.61705781475,178.13142858275,101700,1545477300,1545579000,101700,NA,FALSE,FALSE,FALSE
"250",215,250,215,NA,2018-12-23 15:15:00,2018-12-25 06:45:00,142200s (~1.65 days),34516.6101261,31247.984202616,3268.62592348399,2018-12-23 15:15:00,3,0.0303363890880503,0.28125,2018-12-23 22:00:00,1.20587146625,56700s (~15.75 hours),0.0734053370882353,0.28125,2018-12-23 22:00:00,2018-12-23 21:45:00,0.62394536525,29700s (~8.25 hours),2018-12-23 23:15:00,2018-12-25 06:45:00,113400s (~1.31 days),27728.8656075,24543.1240111819,3185.7415963181,4,0.268629864,2018-12-24 01:30:00,0.866,"Q15",28800,12600,12600,8100s (~2.25 hours),105300s (~1.22 days),0.6861639185,2700s (~45 minutes),0.029561322,0.243365553,0.00464544075,0.00957232775,1.350080976,6.657010544,15.1826442605,178.518541937,142200,1545578100,1545720300,142200,NA,FALSE,FALSE,FALSE
"254",216,254,216,NA,2019-01-11 03:45:00,2019-01-12 03:30:00,85500s (~23.75 hours),7924.040982,6092.30481372152,1831.73616827848,2019-01-11 03:45:00,2,0.02933192453125,0.399495304,2019-01-11 05:15:00,0.70396618875,24300s (~6.75 hours),0.10662113128,0.399495304,2019-01-11 05:15:00,2019-01-11 05:45:00,0.6663820705,21600s (~6 hours),2019-01-11 08:00:00,2019-01-12 03:30:00,70200s (~19.5 hours),6591.6582228,4902.23562986883,1689.42259293117,2,0.103020491,2019-01-11 15:45:00,0.736,"Q30",15300,37800,37800,27900s (~7.75 hours),42300s (~11.75 hours),0.70396618875,1456200s (~2.41 weeks),0.1413301905,0.121765862,0.00260416675,0.00260416675,0.00260416675,0.00260416675,0.12281957775,62.6960856665,85500,1547178300,1547263800,85500,NA,FALSE,FALSE,FALSE
"255",217,255,217,NA,2019-01-16 15:30:00,2019-01-17 16:00:00,88200s (~1.02 days),6420.3361758,5551.53658165305,868.799594146948,2019-01-16 15:30:00,1,0.252018773868687,4.726358637,2019-01-16 18:45:00,6.23746465325,39600s (~11 hours),0.382349711707692,4.726358637,2019-01-16 18:45:00,2019-01-16 22:00:00,6.21318281525,57600s (~16 hours),2019-01-17 10:15:00,2019-01-17 16:00:00,20700s (~5.75 hours),1997.4828195,1382.7046820829,614.778137417097,1,0.232939955,2019-01-17 12:00:00,0.855,"Q15",67500,62100,62100,6300s (~1.75 hours),14400s (~4 hours),6.23746465325,387000s (~4.48 days),0.84980582525,0.06768365,0.11451218325,0.2841356115,0.7820974925,0.80982783725,0.85353577725,33.159698476,88200,1547652600,1547740800,88200,NA,TRUE,FALSE,FALSE
"256",218,256,218,NA,2019-01-17 12:15:00,2019-01-18 16:15:00,100800s (~1.17 days),11930.0770305,7122.9742952986,4807.10273520141,2019-01-17 12:15:00,1,0.384278175238938,5.498874029,2019-01-18 10:45:00,10.8558584505,36900s (~10.25 hours),0.9649651956,5.498874029,2019-01-18 10:45:00,2019-01-18 10:15:00,10.8558584505,39600s (~11 hours),2019-01-17 17:45:00,2019-01-18 16:15:00,81000s (~22.5 hours),10277.7506991,5856.70959321283,4421.04110588717,6,0.56435462,2019-01-17 17:45:00,0.896,"Q15",19800,-61200,-61200,0s,81000s (~22.5 hours),0,15300s (~4.25 hours),0,0.0877285735,0,0.35198625125,2.06524961825,6.36591315725,7.079739425,28.345503537,100800,1547727300,1547828100,100800,NA,FALSE,TRUE,FALSE
"259",219,259,219,NA,2019-01-19 05:15:00,2019-01-19 16:00:00,38700s (~10.75 hours),5182.3902357,3559.01653762999,1623.37369807001,2019-01-19 05:15:00,1,0.477958804818182,6.601099253,2019-01-19 06:00:00,5.257546853,19800s (~5.5 hours),0.637278406424242,6.601099253,2019-01-19 06:00:00,2019-01-19 06:00:00,5.257546853,36900s (~10.25 hours),2019-01-19 06:15:00,2019-01-19 16:00:00,35100s (~9.75 hours),4594.7155374,3238.69408696294,1356.02145043706,2,0.188318184,2019-01-19 11:15:00,0.832,"Q20",3600,18900,18900,18000s (~5 hours),17100s (~4.75 hours),4.37028974625,45000s (~12.5 hours),1.44799412875,0.098090144,2.1556997415,2.1675947895,2.2226348875,12.19771896925,20.1478160965,32.72233451325,38700,1547874900,1547913600,38700,NA,FALSE,FALSE,FALSE
"261",220,261,220,NA,2019-01-20 08:45:00,2019-01-20 15:30:00,24300s (~6.75 hours),2691.866844,2081.56748549301,610.299358506994,2019-01-20 08:45:00,2,0.121712324392857,2.240152597,2019-01-20 12:00:00,0.85198627075,6300s (~1.75 hours),0.371903051,0.836438735,2019-01-20 09:00:00,2019-01-20 09:00:00,0.27892728825,1800s (~30 minutes),2019-01-20 09:00:00,2019-01-20 15:30:00,23400s (~6.5 hours),2609.6878953,2005.33115917758,604.356736122417,2,0.125683703,2019-01-20 13:00:00,0.774,"Q25",900,3600,14400,14400s (~4 hours),9000s (~2.5 hours),0.85198627075,58500s (~16.25 hours),1.60494930575,0.098255306,0.19010417025,0.461852994,0.80405661675,3.03141122,26.24116127675,35.173437142,24300,1547973900,1547998200,24300,NA,FALSE,FALSE,FALSE
"262",221,262,221,NA,2019-01-20 11:45:00,2019-01-21 01:15:00,48600s (~13.5 hours),4467.3910434,3882.62042162431,584.770621775692,2019-01-20 11:45:00,1,0.0412982290363636,2.240152597,2019-01-20 12:00:00,0.56785064925,2700s (~45 minutes),0.757134199,2.240152597,2019-01-20 12:00:00,2019-01-20 11:45:00,0.56785064925,1800s (~30 minutes),2019-01-20 20:45:00,2019-01-21 01:15:00,16200s (~4.5 hours),1644.3794961,1395.76916867567,248.610327424329,1,0.102949318,2019-01-20 22:15:00,0.736,"Q30",32400,36900,36900,5400s (~1.5 hours),10800s (~3 hours),0.56785064925,15300s (~4.25 hours),0.56785064925,0.107081465,0.2911037825,0.46818711875,0.8029988345,2.5343616755,26.51607716625,35.4515200905,48600,1547984700,1548033300,48600,NA,FALSE,FALSE,FALSE
"264",222,264,222,NA,2019-01-21 16:15:00,2019-01-22 16:45:00,88200s (~1.02 days),9969.0751557,6667.36905322848,3301.70610247152,2019-01-21 16:15:00,5,0.345650834363636,9.312885682,2019-01-21 22:00:00,8.5548581505,38700s (~10.75 hours),1.15399209124138,9.312885682,2019-01-21 22:00:00,2019-01-21 21:45:00,8.3664426615,25200s (~7 hours),2019-01-21 22:30:00,2019-01-22 16:45:00,65700s (~18.25 hours),7824.9396654,4798.7618451476,3026.1778202524,2,0.150910342,2019-01-22 11:45:00,0.803,"Q20",22500,49500,49500,47700s (~13.25 hours),18000s (~5 hours),8.50594187725,52200s (~14.5 hours),0.1120503115,0.093535834,0.11233175775,0.11810298375,0.120425704,0.120425704,26.34793212825,35.92956414,88200,1548087300,1548175500,88200,NA,FALSE,FALSE,FALSE
"266",223,266,223,NA,2019-01-26 07:00:00,2019-01-27 08:00:00,90000s (~1.04 days),6819.5568726,5422.91189036295,1396.64498223705,2019-01-26 07:00:00,4,0.377483269188119,11.84887981,2019-01-26 14:30:00,9.531452547,58500s (~16.25 hours),0.020833333,0.032375785,2019-01-26 07:15:00,2019-01-26 07:00:00,0.0104166665,900s (~15 minutes),2019-01-26 08:00:00,2019-01-27 08:00:00,86400s (~1 days),6605.7263154,5216.22695195163,1389.49936344837,2,0.088907503,2019-01-26 17:30:00,0.709,"Q30",3600,10800,36900,34200s (~9.5 hours),52200s (~14.5 hours),5.626220737,308700s (~3.57 days),1.348955189,0.064778369,0.02195911825,0.02484473125,0.081363208,0.0839673745,10.01818637125,37.94797345825,90000,1548486000,1548576000,90000,NA,FALSE,FALSE,FALSE
"267",224,267,224,NA,2019-01-27 19:00:00,2019-01-28 16:30:00,77400s (~21.5 hours),5855.2291161,5260.42042532317,594.808690776829,2019-01-27 19:00:00,2,0.113489971034483,1.091795673,2019-01-28 02:15:00,2.46840687,39600s (~11 hours),0.214834349377778,1.091795673,2019-01-28 02:15:00,2019-01-28 02:00:00,2.4168864305,39600s (~11 hours),2019-01-28 08:45:00,2019-01-28 16:30:00,27900s (~7.75 hours),2314.8990837,1968.62450015621,346.274583543786,1,0.088548486,2019-01-28 12:15:00,0.707,"Q30",49500,36000,36000,12600s (~3.5 hours),15300s (~4.25 hours),2.4168864305,37800s (~10.5 hours),0.432712258,0.070781279,0.0297716185,0.40744693475,0.48043159625,4.162199968,11.336557494,47.93585720975,77400,1548615600,1548693000,77400,NA,TRUE,FALSE,FALSE
"268",225,268,225,NA,2019-01-28 13:15:00,2019-01-30 03:00:00,135900s (~1.57 days),11584.9529433,9612.57665021221,1972.37629308779,2019-01-28 13:15:00,4,0.313204575973684,5.159652551,2019-01-29 13:00:00,11.901773887,64800s (~18 hours),0.0515204395,0.108954405,2019-01-28 13:15:00,2019-01-28 13:15:00,0.0515204395,2700s (~45 minutes),2019-01-29 04:15:00,2019-01-30 03:00:00,81900s (~22.75 hours),7685.8657695,5927.42728506557,1758.43848443443,1,0.118955372,2019-01-29 16:30:00,0.763,"Q25",54000,12600,98100,44100s (~12.25 hours),37800s (~10.5 hours),10.10147874325,13500s (~3.75 hours),0.0515204395,0.0823720045,0.02723860125,0.02723860125,1.88542297675,2.82553029975,12.9196188385,50.35394057475,135900,1548681300,1548817200,135900,NA,TRUE,FALSE,FALSE
"269",226,269,226,NA,2019-01-30 09:15:00,2019-01-30 16:00:00,24300s (~6.75 hours),2646.4346271,2040.29044170222,606.144185397781,2019-01-30 09:15:00,1,0.274646393607143,7.303271969,2019-01-30 09:30:00,1.92252475525,4500s (~1.25 hours),2.52676780866667,7.303271969,2019-01-30 09:30:00,2019-01-30 09:15:00,1.8950758565,1800s (~30 minutes),2019-01-30 10:15:00,2019-01-30 16:00:00,20700s (~5.75 hours),2344.6845297,1753.36525222772,591.319277472282,1,0.126544061,2019-01-30 13:30:00,0.775,"Q25",3600,14400,14400,11700s (~3.25 hours),9000s (~2.5 hours),1.92252475525,20700s (~5.75 hours),0.02752004675,0.090387269,0.066443401,0.09340055525,0.97153611,10.26481083425,24.457870332,62.32187641575,24300,1548839700,1548864000,24300,NA,FALSE,FALSE,FALSE
"270",227,270,227,NA,2019-01-31 03:00:00,2019-02-01 07:30:00,102600s (~1.19 days),16283.5088841,9435.42041764293,6848.08846645707,2019-01-31 03:00:00,2,0.438730553869565,4.084433953,2019-01-31 13:30:00,12.61350342375,30600s (~8.5 hours),0.00459800733333333,0.010416667,2019-01-31 03:15:00,2019-01-31 03:15:00,0.0034485055,1800s (~30 minutes),2019-01-31 06:30:00,2019-02-01 07:30:00,90000s (~1.04 days),15104.3277654,8372.63357896352,6731.69418643648,2,0.293918812,2019-01-31 17:45:00,0.872,"Q15",12600,15300,52200,40500s (~11.25 hours),49500s (~13.75 hours),12.61350342375,37800s (~10.5 hours),0.00028144625,0.086234131,0.00028144625,0.00028144625,0.0005628925,1.9506076945,26.253069215,64.179083555,102600,1548903600,1549006200,102600,NA,FALSE,FALSE,FALSE
"271",228,271,228,NA,2019-01-31 09:15:00,2019-02-01 17:00:00,114300s (~1.32 days),18559.6293924,11279.7155956668,7279.9137967332,2019-01-31 09:15:00,1,0.394064216195313,4.084433953,2019-01-31 13:30:00,12.61005491825,27900s (~7.75 hours),1.62710386041935,4.084433953,2019-01-31 13:30:00,2019-01-31 13:15:00,12.61005491825,27000s (~7.5 hours),2019-02-01 08:30:00,2019-02-01 17:00:00,30600s (~8.5 hours),4128.1007589,3464.09135926254,664.009399637457,1,0.142591081,2019-02-01 14:00:00,0.796,"Q25",83700,88200,88200,19800s (~5.5 hours),10800s (~3 hours),12.61005491825,81900s (~22.75 hours),12.61005491825,0.1526514045,0.004926887,0.00809394625,0.0083753925,1.931181594,26.1995786505,64.18717750125,114300,1548926100,1549040400,114300,NA,TRUE,FALSE,FALSE
"272",229,272,229,NA,2019-02-03 02:00:00,2019-02-04 01:15:00,83700s (~23.25 hours),10426.2056505,9874.32928236888,551.876368131119,2019-02-03 02:00:00,3,0.270561033840426,5.555473169,2019-02-04 00:30:00,6.35818429525,21600s (~6 hours),0.142736372666667,0.337836474,2019-02-03 02:15:00,2019-02-03 02:00:00,0.1070522795,1800s (~30 minutes),2019-02-03 11:15:00,2019-02-04 01:15:00,50400s (~14 hours),6545.0334078,6019.6277883201,525.405619479899,1,0.134083817,2019-02-03 15:00:00,0.785,"Q25",33300,-34200,45900,13500s (~3.75 hours),36900s (~10.25 hours),0.14315801825,117000s (~1.35 days),2.27599259375,0.119333354,0.02027044075,0.0836859295,0.0836859295,2.2962630345,28.710346154,79.088568567,83700,1549159200,1549242900,83700,NA,FALSE,FALSE,FALSE
"273",230,273,230,NA,2019-02-03 21:30:00,2019-02-04 20:30:00,82800s (~23 hours),12142.9708308,10081.4035602273,2061.56727057265,2019-02-03 21:30:00,1,0.323301376827957,5.555473169,2019-02-04 00:30:00,7.51675701125,37800s (~10.5 hours),0.715881620119048,5.555473169,2019-02-04 00:30:00,2019-02-04 00:30:00,7.51675701125,36900s (~10.25 hours),2019-02-04 02:00:00,2019-02-04 20:30:00,66600s (~18.5 hours),10059.8990652,8168.42659818503,1891.47246701497,2,0.167595264,2019-02-04 14:30:00,0.819,"Q20",16200,50400,50400,45000s (~12.5 hours),21600s (~6 hours),7.51675701125,15300s (~4.25 hours),6.350161498,0.129080908,0.01393632225,0.01393632225,0.01738482775,0.1570943405,17.875052161,79.22539246675,82800,1549229400,1549312200,82800,NA,FALSE,FALSE,FALSE
"274",231,274,231,NA,2019-02-05 07:45:00,2019-02-06 09:15:00,91800s (~1.06 days),13483.2443904,11765.1540328347,1718.09035756534,2019-02-05 07:45:00,2,0.207866230660194,2.826319218,2019-02-05 17:30:00,5.3525554395,36900s (~10.25 hours),0.373076256833333,1.097696543,2019-02-05 08:45:00,2019-02-05 08:30:00,0.55961438525,4500s (~1.25 hours),2019-02-05 13:45:00,2019-02-06 09:15:00,70200s (~19.5 hours),10673.0811072,9080.31160332096,1592.76950387904,1,0.168045743,2019-02-06 01:15:00,0.819,"Q20",21600,27900,59400,41400s (~11.5 hours),28800s (~8 hours),5.3525554395,38700s (~10.75 hours),0,0.1236432955,0.00260416675,0.00260416675,0.00260416675,0.0052083335,22.54856670825,86.7308173225,91800,1549352700,1549444500,91800,NA,FALSE,FALSE,FALSE
"275",232,275,232,NA,2019-02-05 14:45:00,2019-02-06 21:00:00,108900s (~1.26 days),16390.5696738,14271.6229714475,2118.94670235253,2019-02-05 14:45:00,3,0.211608091737705,2.826319218,2019-02-05 17:30:00,6.454046798,43200s (~12 hours),0.563262673058823,2.826319218,2019-02-05 17:30:00,2019-02-05 17:45:00,4.787732721,29700s (~8.25 hours),2019-02-06 10:30:00,2019-02-06 21:00:00,37800s (~10.5 hours),5712.9519096,5166.47439714923,546.477512450772,1,0.155199762,2019-02-06 15:45:00,0.807,"Q20",71100,80100,80100,18900s (~5.25 hours),18900s (~5.25 hours),4.787732721,68400s (~19 hours),4.787732721,0.148016494,0.01245794075,0.3521965425,0.57235377225,0.57235377225,12.97278335025,87.300566928,108900,1549377900,1549486800,108900,NA,TRUE,FALSE,FALSE
"276",233,276,233,NA,2019-02-07 07:15:00,2019-02-08 22:45:00,142200s (~1.65 days),22905.3345696,19701.1425078228,3204.19206177719,2019-02-07 07:15:00,11,0.279459812566038,3.236503224,2019-02-08 22:00:00,11.1085275495,77400s (~21.5 hours),0.944654071857143,2.673990518,2019-02-07 07:30:00,2019-02-07 07:30:00,1.65314462575,5400s (~1.5 hours),2019-02-07 10:45:00,2019-02-08 22:45:00,129600s (~1.5 days),21261.4694649,18058.6776688478,3202.79179605218,4,0.185655684,2019-02-08 15:30:00,0.831,"Q20",12600,-23400,115200,103500s (~1.2 days),26100s (~7.25 hours),9.22360577125,35100s (~9.75 hours),1.27427552025,0.131911331,0.85211905825,1.02145789425,2.19980617,2.95452591875,16.54751210125,94.915079103,142200,1549523700,1549665900,142200,NA,FALSE,FALSE,FALSE
"277",234,277,234,NA,2019-02-09 02:15:00,2019-02-10 18:45:00,145800s (~1.69 days),27365.3876772,22154.0054153435,5211.38226185649,2019-02-09 02:15:00,5,0.488425730404908,8.620768706,2019-02-09 16:45:00,19.903348514,84600s (~23.5 hours),0.38879401,0.741834879,2019-02-09 02:30:00,2019-02-09 02:15:00,0.194397005,900s (~15 minutes),2019-02-09 11:45:00,2019-02-10 18:45:00,111600s (~1.29 days),22372.9685721,17168.7020963146,5204.26647578537,4,0.256096481,2019-02-10 08:45:00,0.863,"Q15",34200,57600,108900,75600s (~21 hours),36000s (~10 hours),17.58691142975,10800s (~3 hours),0.12295557425,0.148799597,0.01879205925,0.9536879025,2.019138358,6.29602439,20.56530818625,106.1415641905,145800,1549678500,1549824300,145800,NA,FALSE,FALSE,FALSE
"278",235,278,235,NA,2019-04-09 22:00:00,2019-04-11 14:30:00,145800s (~1.69 days),6312.5404686,4994.64768885241,1317.89277974759,2019-04-09 22:00:00,1,0.0761295006993865,1.802380522,2019-04-10 00:15:00,3.1022771535,24300s (~6.75 hours),0.459596615333333,1.802380522,2019-04-10 00:15:00,2019-04-10 00:15:00,3.1022771535,23400s (~6.5 hours),2019-04-10 20:00:00,2019-04-11 14:30:00,66600s (~18.5 hours),3307.7061648,2365.73384163427,941.972323165733,1,0.057950938,2019-04-11 08:00:00,0.605,"Q40",79200,114300,114300,43200s (~12 hours),23400s (~6.5 hours),3.1022771535,5021100s (~8.3 weeks),133.11288170075,0.032867301,0.35649254475,3.00150995325,3.00150995325,3.69415029475,9.7602599915,73.822603245,145800,1554847200,1554993000,145800,NA,TRUE,FALSE,FALSE
